code,factors,profit,regime
7203.T,"{'market': 4.815784827505146, 'tech': 36.16, 'news': 0.0, 'inst': 50.0, 'future': 9.385949425017154}",0,BEAR
9432.T,"{'market': 25.17777235785465, 'tech': 35.55, 'news': 0.0, 'inst': 60.0, 'future': 10.592574526182158}",0,BEAR
6758.T,"{'market': 88.29392485391872, 'tech': 43.19, 'news': 0.0, 'inst': 50.0, 'future': 42.64641617972906}",0,BULL
7203.T,"{'market': 5.594632305415592, 'tech': 36.16, 'news': 0.0, 'inst': 50.0, 'future': 11.982107684718638}",0,BEAR
8306.T,"{'market': 4.568483827409603, 'tech': 27.41, 'news': 0.0, 'inst': 50.0, 'future': 8.561612758032007}",0,BEAR
7203.T,"{'market': 5.446082144357193, 'tech': 36.02, 'news': 0.0, 'inst': 50.0, 'future': 11.486940481190643}",0,BEAR
8306.T,"{'market': 4.645012858958719, 'tech': 30.22, 'news': 0.0, 'inst': 50.0, 'future': 8.816709529862397}",0,BEAR
9432.T,"{'market': 24.665210323755723, 'tech': 35.48, 'news': 0.0, 'inst': 60.0, 'future': 8.884034412519075}",0,BEAR
6758.T,"{'market': 87.04358298107208, 'tech': 42.74, 'news': 0.0, 'inst': 50.0, 'future': 38.47860993690692}",0,BULL
9984.T,"{'market': 0.0, 'tech': 34.74, 'news': 0.0, 'inst': 50.0, 'future': 2.386305493916066}",0,BEAR
7203.T,"{'market': 4.817685267366835, 'tech': 35.9, 'news': 0.0, 'inst': 50.0, 'future': 9.392284224556112}",0,BEAR
6758.T,"{'market': 57.23040712832376, 'tech': 36.45, 'news': 0.0, 'inst': 50.0, 'future': 17.43469042774586}",0,SIDE
9432.T,"{'market': 24.81431874627563, 'tech': 35.44, 'news': 0.0, 'inst': 50.0, 'future': 9.381062487585448}",0,BEAR
8306.T,"{'market': 4.064828093811213, 'tech': 27.06, 'news': 0.0, 'inst': 50.0, 'future': 6.882760312704043}",0,BEAR
9984.T,"{'market': 3.190754744393697, 'tech': 35.69, 'news': 0.0, 'inst': 50.0, 'future': 3.9691824813123238}",0,BEAR
7203.T,"{'market': 5.386027006166641, 'tech': 36.04, 'news': 0.0, 'inst': 50.0, 'future': 11.286756687222141}",0,BEAR
6758.T,"{'market': 87.31101093479627, 'tech': 42.54, 'news': 0.0, 'inst': 50.0, 'future': 39.37003644932092}",0,BULL
8306.T,"{'market': 5.406025213190194, 'tech': 27.09, 'news': 0.0, 'inst': 50.0, 'future': 11.353417377300644}",0,BEAR
9432.T,"{'market': 45.82465669607066, 'tech': 35.84, 'news': 0.0, 'inst': 60.0, 'future': 12.748855653568883}",0,BEAR
8306.T,"{'market': 16.47986044277195, 'tech': 30.16, 'news': 0.0, 'inst': 60.0, 'future': 21.59953480923984}",0,BEAR
7203.T,"{'market': 5.433428918821875, 'tech': 36.11, 'news': 0.0, 'inst': 50.0, 'future': 11.444763062739584}",0,BEAR
9984.T,"{'market': 3.733204556557636, 'tech': 36.29, 'news': 0.0, 'inst': 50.0, 'future': 5.7773485218587854}",0,BEAR
9432.T,"{'market': 46.162493120076206, 'tech': 36.17, 'news': 0.0, 'inst': 50.0, 'future': 13.874977066920675}",0,BEAR
6758.T,"{'market': 87.20779989771508, 'tech': 42.55, 'news': 0.0, 'inst': 50.0, 'future': 39.02599965905024}",0,BULL
8306.T,"{'market': 5.8430714988482, 'tech': 29.82, 'news': 0.0, 'inst': 50.0, 'future': 12.810238329494}",0,BEAR
9432.T,"{'market': 57.91874830258723, 'tech': 42.53, 'news': 0.0, 'inst': 50.0, 'future': 33.06249434195744}",0,BEAR
7203.T,"{'market': 4.729197267827933, 'tech': 39.01, 'news': 0.0, 'inst': 50.0, 'future': 9.09732422609311}",0,BEAR
6758.T,"{'market': 68.98182558740525, 'tech': 96.74, 'news': 0.0, 'inst': 50.0, 'future': 36.606085291350844}",0,SIDE
9984.T,"{'market': 15.619334178366302, 'tech': 45.63, 'news': 0.0, 'inst': 50.0, 'future': 25.397780594554334}",0,BEAR
6758.T,"{'market': 68.72741891570949, 'tech': 43.07, 'news': 0.0, 'inst': 50.0, 'future': 35.758063052364996}",0,SIDE
9432.T,"{'market': 37.791255384842295, 'tech': 42.8, 'news': 0.0, 'inst': 50.0, 'future': 32.63751794947431}",0,BEAR
9984.T,"{'market': 2.8680581075538214, 'tech': 36.46, 'news': 0.0, 'inst': 50.0, 'future': 2.893527025179403}",0,BEAR
7203.T,"{'market': 9.453949519463311, 'tech': 51.9, 'news': 0.0, 'inst': 75.0, 'future': 8.17983173154437}",0,BEAR
8306.T,"{'market': 4.41304592343762, 'tech': 26.51, 'news': 0.0, 'inst': 50.0, 'future': 8.043486411458733}",0,BEAR
9984.T,"{'market': 3.242093563829643, 'tech': 36.33, 'news': 0.0, 'inst': 50.0, 'future': 4.140311879432138}",0,BEAR
9432.T,"{'market': 37.56760512760738, 'tech': 42.92, 'news': 0.0, 'inst': 50.0, 'future': 31.89201709202459}",0,BEAR
7203.T,"{'market': 9.7992085343498, 'tech': 38.9, 'news': 0.0, 'inst': 75.0, 'future': 9.330695114499338}",0,BEAR
6758.T,"{'market': 68.14610893115588, 'tech': 43.11, 'news': 0.0, 'inst': 50.0, 'future': 33.82036310385291}",0,SIDE
8306.T,"{'market': 2.2989203690085436, 'tech': 26.51, 'news': 0.0, 'inst': 50.0, 'future': 0.9964012300284768}",0,BEAR
7203.T,"{'market': 25.83112092025881, 'tech': 36.02, 'news': 0.0, 'inst': 60.0, 'future': 12.770403067529372}",0,BEAR
8306.T,"{'market': 25.103908632031263, 'tech': 27.16, 'news': 0.0, 'inst': 50.0, 'future': 10.34636210677088}",0,BEAR
6758.T,"{'market': 68.94040046764445, 'tech': 43.04, 'news': 0.0, 'inst': 50.0, 'future': 36.46800155881482}",0,SIDE
9432.T,"{'market': 33.47157396259707, 'tech': 52.25, 'news': 0.0, 'inst': 100.0, 'future': 4.905246541990232}",0,BEAR
9984.T,"{'market': 3.494049045183589, 'tech': 35.81, 'news': 0.0, 'inst': 50.0, 'future': 4.980163483945299}",0,BEAR
7203.T,"{'market': 26.801813891645985, 'tech': 36.16, 'news': 0.0, 'inst': 60.0, 'future': 16.00604630548661}",0,BEAR
6758.T,"{'market': 47.36478961767667, 'tech': 42.74, 'news': 0.0, 'inst': 50.0, 'future': 31.21596539225556}",0,SIDE
8306.T,"{'market': 24.180269221670592, 'tech': 37.41, 'news': 0.0, 'inst': 50.0, 'future': 7.267564072235304}",0,BEAR
9984.T,"{'market': 4.2838612692541815, 'tech': 35.43, 'news': 0.0, 'inst': 50.0, 'future': 7.612870897513936}",0,BEAR
9432.T,"{'market': 34.47604653923711, 'tech': 51.76, 'news': 0.0, 'inst': 90.0, 'future': 8.253488464123702}",0,BEAR
9984.T,"{'market': 4.396217042396604, 'tech': 35.29, 'news': 0.0, 'inst': 50.0, 'future': 7.987390141322008}",0,BEAR
7203.T,"{'market': 26.703648666023863, 'tech': 36.31, 'news': 0.0, 'inst': 50.0, 'future': 15.67882888674621}",0,BEAR
8306.T,"{'market': 24.626941234545534, 'tech': 38.29, 'news': 0.0, 'inst': 50.0, 'future': 8.756470781818436}",0,BEAR
9432.T,"{'market': 23.864906113034017, 'tech': 35.29, 'news': 0.0, 'inst': 50.0, 'future': 6.216353710113393}",0,BEAR
6758.T,"{'market': 35.58854093995916, 'tech': 39.45, 'news': 0.0, 'inst': 60.0, 'future': 11.961803133197211}",0,SIDE
9432.T,"{'market': 3.1232408445862188, 'tech': 34.84, 'news': 0.0, 'inst': 60.0, 'future': 3.7441361486207265}",0,BEAR
7203.T,"{'market': 38.414502872555346, 'tech': 42.62, 'news': 0.0, 'inst': 50.0, 'future': 34.715009575184474}",0,BEAR
6758.T,"{'market': 78.37123782741426, 'tech': 58.53, 'news': 0.0, 'inst': 90.0, 'future': 34.57079275804753}",0,SIDE
8306.T,"{'market': 36.19168789619294, 'tech': 44.87, 'news': 0.0, 'inst': 50.0, 'future': 27.30562632064313}",0,BEAR
9984.T,"{'market': 3.172616963278088, 'tech': 38.04, 'news': 0.0, 'inst': 50.0, 'future': 3.9087232109269587}",0,BEAR
7203.T,"{'market': 38.166475585842115, 'tech': 42.85, 'news': 0.0, 'inst': 50.0, 'future': 33.88825195280705}",0,BEAR
6758.T,"{'market': 68.46017573134449, 'tech': 42.82, 'news': 0.0, 'inst': 50.0, 'future': 34.867252437814955}",0,SIDE
9432.T,"{'market': 3.1508862876003967, 'tech': 34.32, 'news': 0.0, 'inst': 50.0, 'future': 3.8362876253346574}",0,BEAR
9984.T,"{'market': 3.9181780317621193, 'tech': 34.95, 'news': 0.0, 'inst': 50.0, 'future': 6.3939267725404}",0,BEAR
8306.T,"{'market': 16.03091445218071, 'tech': 35.19, 'news': 0.0, 'inst': 50.0, 'future': 26.76971484060236}",0,BEAR
9432.T,"{'market': 3.801276152335342, 'tech': 34.54, 'news': 0.0, 'inst': 50.0, 'future': 6.004253841117809}",0,BEAR
7203.T,"{'market': 38.25873094407027, 'tech': 42.85, 'news': 0.0, 'inst': 50.0, 'future': 34.195769813567566}",0,BEAR
9984.T,"{'market': 4.867354924168303, 'tech': 34.98, 'news': 0.0, 'inst': 50.0, 'future': 9.557849747227682}",0,BEAR
6758.T,"{'market': 97.85161619498147, 'tech': 100.0, 'news': 0.0, 'inst': 100.0, 'future': 41.17205398327158}",0,BULL
9984.T,"{'market': 6.1132644736326185, 'tech': 35.11, 'news': 0.0, 'inst': 50.0, 'future': 13.710881578775394}",0,BEAR
8306.T,"{'market': 0.0, 'tech': 28.15, 'news': 0.0, 'inst': 50.0, 'future': 0.09800449595620675}",0,BEAR
9432.T,"{'market': 3.7545548077869793, 'tech': 34.4, 'news': 0.0, 'inst': 50.0, 'future': 5.8485160259566005}",0,BEAR
7203.T,"{'market': 17.55803697680487, 'tech': 42.74, 'news': 0.0, 'inst': 50.0, 'future': 31.86012325601623}",0,BEAR
6758.T,"{'market': 100.0, 'tech': 98.18, 'news': 0.0, 'inst': 100.0, 'future': 43.59628618989997}",0,BULL
9984.T,"{'market': 6.239858650120057, 'tech': 35.18, 'news': 0.0, 'inst': 50.0, 'future': 14.132862167066856}",0,BEAR
7203.T,"{'market': 37.68983087817114, 'tech': 42.69, 'news': 0.0, 'inst': 50.0, 'future': 32.299436260570474}",0,BEAR
9432.T,"{'market': 4.230723241831429, 'tech': 34.39, 'news': 0.0, 'inst': 50.0, 'future': 7.435744139438092}",0,BEAR
8306.T,"{'market': 2.595176593890754, 'tech': 27.3, 'news': 0.0, 'inst': 50.0, 'future': 1.9839219796358445}",0,BEAR
6758.T,"{'market': 88.1864965085822, 'tech': 54.9, 'news': 0.0, 'inst': 70.0, 'future': 42.28832169527397}",0,BULL
9984.T,"{'market': 4.636651585888584, 'tech': 35.55, 'news': 0.0, 'inst': 50.0, 'future': 8.788838619628613}",0,BEAR
7203.T,"{'market': 38.20371431064759, 'tech': 42.79, 'news': 0.0, 'inst': 50.0, 'future': 34.01238103549196}",0,BEAR
8306.T,"{'market': 3.5208651547775514, 'tech': 29.58, 'news': 0.0, 'inst': 60.0, 'future': 5.069550515925173}",0,BEAR
6758.T,"{'market': 87.45939059277731, 'tech': 45.2, 'news': 0.0, 'inst': 60.0, 'future': 39.86463530925772}",0,BULL
9432.T,"{'market': 3.344451108617525, 'tech': 34.48, 'news': 0.0, 'inst': 50.0, 'future': 4.481503695391753}",0,BEAR
7203.T,"{'market': 18.31328921374338, 'tech': 42.74, 'news': 0.0, 'inst': 50.0, 'future': 34.37763071247794}",0,BEAR
6758.T,"{'market': 87.47651502184387, 'tech': 45.34, 'news': 0.0, 'inst': 50.0, 'future': 39.92171673947957}",0,BULL
8306.T,"{'market': 3.1496398369920975, 'tech': 25.95, 'news': 0.0, 'inst': 50.0, 'future': 3.8321327899736533}",0,BEAR
9984.T,"{'market': 5.039256574017045, 'tech': 35.97, 'news': 0.0, 'inst': 50.0, 'future': 10.130855246723481}",0,BEAR
9432.T,"{'market': 3.5584154197356863, 'tech': 34.58, 'news': 0.0, 'inst': 50.0, 'future': 5.194718065785624}",0,BEAR
9984.T,"{'market': 26.079569394703945, 'tech': 39.45, 'news': 0.0, 'inst': 60.0, 'future': 13.598564649013145}",0,BEAR
7203.T,"{'market': 38.38624671945848, 'tech': 42.69, 'news': 0.0, 'inst': 50.0, 'future': 34.620822398194925}",0,BEAR
8306.T,"{'market': 2.58403958256733, 'tech': 25.61, 'news': 0.0, 'inst': 50.0, 'future': 1.9467986085577635}",0,BEAR
6758.T,"{'market': 87.19223134201519, 'tech': 45.03, 'news': 0.0, 'inst': 50.0, 'future': 38.97410447338399}",0,BULL
9432.T,"{'market': 3.3352734392070325, 'tech': 34.52, 'news': 0.0, 'inst': 50.0, 'future': 4.4509114640234415}",0,BEAR
7203.T,"{'market': 38.2570432860055, 'tech': 42.8, 'news': 0.0, 'inst': 50.0, 'future': 34.19014428668498}",0,BEAR
8306.T,"{'market': 3.16637876848214, 'tech': 25.41, 'news': 0.0, 'inst': 50.0, 'future': 3.8879292282737947}",0,BEAR
9432.T,"{'market': 3.71792962286702, 'tech': 34.52, 'news': 0.0, 'inst': 50.0, 'future': 5.7264320762233965}",0,BEAR
6758.T,"{'market': 87.57910390207755, 'tech': 44.49, 'news': 0.0, 'inst': 50.0, 'future': 40.26367967359182}",0,BULL
9984.T,"{'market': 38.8739117247675, 'tech': 45.76, 'news': 0.0, 'inst': 60.0, 'future': 36.24637241589167}",0,BEAR
6758.T,"{'market': 88.14149140595313, 'tech': 44.01, 'news': 0.0, 'inst': 50.0, 'future': 42.13830468651043}",0,BULL
9984.T,"{'market': 37.36694039470067, 'tech': 46.0, 'news': 0.0, 'inst': 60.0, 'future': 31.223134649002233}",0,BEAR
9432.T,"{'market': 4.008102482294264, 'tech': 37.43, 'news': 0.0, 'inst': 50.0, 'future': 6.693674940980879}",0,BEAR
7203.T,"{'market': 18.177181418898424, 'tech': 42.79, 'news': 0.0, 'inst': 50.0, 'future': 33.92393806299475}",0,BEAR
8306.T,"{'market': 3.758666269328872, 'tech': 28.77, 'news': 0.0, 'inst': 60.0, 'future': 5.862220897762903}",0,BEAR
9984.T,"{'market': 38.12851831932895, 'tech': 53.49, 'news': 0.0, 'inst': 50.0, 'future': 33.76172773109649}",0,BEAR
8306.T,"{'market': 0.0, 'tech': 28.46, 'news': 0.0, 'inst': 60.0, 'future': 0.5328113522209783}",0,BEAR
9432.T,"{'market': 4.345233045660322, 'tech': 34.74, 'news': 0.0, 'inst': 50.0, 'future': 7.817443485534406}",0,BEAR
6758.T,"{'market': 88.1651824267956, 'tech': 43.84, 'news': 0.0, 'inst': 50.0, 'future': 42.217274755985336}",0,BULL
7203.T,"{'market': 38.43008288434265, 'tech': 45.65, 'news': 0.0, 'inst': 50.0, 'future': 34.766942947808836}",0,BEAR
6758.T,"{'market': 87.0881967913813, 'tech': 43.75, 'news': 0.0, 'inst': 50.0, 'future': 38.62732263793769}",0,BULL
8306.T,"{'market': 0.0, 'tech': 28.39, 'news': 0.0, 'inst': 75.0, 'future': 0.5518736613602226}",0,BEAR
9432.T,"{'market': 2.9816751155477927, 'tech': 35.05, 'news': 0.0, 'inst': 50.0, 'future': 3.272250385159314}",0,BEAR
7203.T,"{'market': 43.88773696945682, 'tech': 99.82, 'news': 0.0, 'inst': 75.0, 'future': 36.29245656485605}",0,BEAR
9984.T,"{'market': 37.01878747338107, 'tech': 43.89, 'news': 0.0, 'inst': 50.0, 'future': 30.062624911270223}",0,BEAR
7203.T,"{'market': 39.38040561237917, 'tech': 87.07, 'news': 0.0, 'inst': 50.0, 'future': 37.93468537459724}",0,BEAR
6758.T,"{'market': 86.92206983369806, 'tech': 43.69, 'news': 0.0, 'inst': 50.0, 'future': 38.07356611232689}",0,BULL
9432.T,"{'market': 0.0, 'tech': 38.25, 'news': 0.0, 'inst': 60.0, 'future': 0.7096626862398172}",0,BEAR
9984.T,"{'market': 37.272735431849334, 'tech': 44.03, 'news': 0.0, 'inst': 50.0, 'future': 30.909118106164446}",0,BEAR
8306.T,"{'market': 0.0, 'tech': 24.85, 'news': 0.0, 'inst': 60.0, 'future': 0.0}",0,BEAR
9984.T,"{'market': 44.31338186266806, 'tech': 100.0, 'news': 0.0, 'inst': 75.0, 'future': 37.7112728755602}",0,BEAR
6758.T,"{'market': 68.67163571315844, 'tech': 43.49, 'news': 0.0, 'inst': 50.0, 'future': 35.57211904386147}",0,SIDE
7203.T,"{'market': 39.845230196639044, 'tech': 84.31, 'news': 0.0, 'inst': 50.0, 'future': 39.484100655463486}",0,BEAR
9432.T,"{'market': 0.0, 'tech': 35.46, 'news': 0.0, 'inst': 50.0, 'future': 1.5952031045966626}",0,BEAR
8306.T,"{'market': 2.450367302172456, 'tech': 24.43, 'news': 0.0, 'inst': 60.0, 'future': 1.5012243405748489}",0,BEAR
7203.T,"{'market': 40.3475077743695, 'tech': 43.6, 'news': 0.0, 'inst': 50.0, 'future': 41.15835924789833}",0,BEAR
6758.T,"{'market': 69.2876783288931, 'tech': 43.35, 'news': 0.0, 'inst': 50.0, 'future': 37.62559442964365}",0,SIDE
9984.T,"{'market': 39.62108074987808, 'tech': 47.43, 'news': 0.0, 'inst': 50.0, 'future': 38.73693583292693}",0,BEAR
9432.T,"{'market': 3.4349092255772504, 'tech': 35.72, 'news': 0.0, 'inst': 50.0, 'future': 4.783030751924164}",0,BEAR
7203.T,"{'market': 40.111305901390296, 'tech': 43.85, 'news': 0.0, 'inst': 50.0, 'future': 40.37101967130098}",0,BEAR
6758.T,"{'market': 86.95693012192014, 'tech': 42.94, 'news': 0.0, 'inst': 50.0, 'future': 38.18976707306711}",0,BULL
9432.T,"{'market': 2.9986642973952193, 'tech': 35.57, 'news': 0.0, 'inst': 50.0, 'future': 3.328880991317396}",0,BEAR
8306.T,"{'market': 3.7711923975572414, 'tech': 35.09, 'news': 0.0, 'inst': 50.0, 'future': 5.903974658524136}",0,BEAR
9984.T,"{'market': 45.754755902817216, 'tech': 98.63, 'news': 0.0, 'inst': 85.0, 'future': 42.51585300939071}",0,BEAR
8306.T,"{'market': 23.31750093768214, 'tech': 42.35, 'news': 0.0, 'inst': 50.0, 'future': 4.391669792273799}",0,BEAR
9432.T,"{'market': 9.335462984040953, 'tech': 38.45, 'news': 0.0, 'inst': 75.0, 'future': 7.784876613469839}",0,BEAR
9984.T,"{'market': 59.545675665586934, 'tech': 100.0, 'news': 0.0, 'inst': 100.0, 'future': 45.15225221862311}",0,BEAR
7203.T,"{'market': 43.71397679804943, 'tech': 46.75, 'news': 0.0, 'inst': 75.0, 'future': 35.7132559934981}",0,BEAR
6758.T,"{'market': 41.071588820874446, 'tech': 52.38, 'news': 0.0, 'inst': 75.0, 'future': 13.57196273624816}",0,SIDE
9984.T,"{'market': 40.10049611016413, 'tech': 45.21, 'news': 0.0, 'inst': 50.0, 'future': 40.334987033880445}",0,BEAR
9432.T,"{'market': 3.990329966414418, 'tech': 35.51, 'news': 0.0, 'inst': 50.0, 'future': 6.634433221381391}",0,BEAR
6758.T,"{'market': 37.07124810824731, 'tech': 35.96, 'news': 0.0, 'inst': 50.0, 'future': 16.90416036082437}",0,SIDE
7203.T,"{'market': 38.996491410981086, 'tech': 43.66, 'news': 0.0, 'inst': 50.0, 'future': 36.65497136993696}",0,BEAR
8306.T,"{'market': 23.229969115511395, 'tech': 37.71, 'news': 0.0, 'inst': 50.0, 'future': 4.0998970517046525}",0,BEAR
8306.T,"{'market': 34.407075082736725, 'tech': 44.99, 'news': 0.0, 'inst': 50.0, 'future': 21.35691694245575}",0,BEAR
6758.T,"{'market': 36.435800096164336, 'tech': 35.51, 'news': 0.0, 'inst': 50.0, 'future': 14.786000320547787}",0,SIDE
7203.T,"{'market': 58.70351513394914, 'tech': 43.44, 'news': 0.0, 'inst': 50.0, 'future': 35.67838377983047}",0,BEAR
9984.T,"{'market': 39.493013845819064, 'tech': 44.86, 'news': 0.0, 'inst': 50.0, 'future': 38.3100461527302}",0,BEAR
9432.T,"{'market': 4.360966825131621, 'tech': 35.66, 'news': 0.0, 'inst': 50.0, 'future': 7.869889417105406}",0,BEAR
9984.T,"{'market': 49.09173800605576, 'tech': 44.69, 'news': 0.0, 'inst': 50.0, 'future': 43.639126686852556}",0,BEAR
7203.T,"{'market': 58.91237188545538, 'tech': 43.27, 'news': 0.0, 'inst': 50.0, 'future': 36.37457295151792}",0,BEAR
9432.T,"{'market': 5.423257909873634, 'tech': 35.71, 'news': 0.0, 'inst': 50.0, 'future': 11.410859699578783}",0,BEAR
8306.T,"{'market': 4.127768805449987, 'tech': 35.66, 'news': 0.0, 'inst': 50.0, 'future': 20.425896018166625}",0,BEAR
6758.T,"{'market': 36.014727371498715, 'tech': 35.13, 'news': 0.0, 'inst': 50.0, 'future': 13.38242457166239}",0,SIDE
7203.T,"{'market': 59.07402207762359, 'tech': 43.11, 'news': 0.0, 'inst': 50.0, 'future': 36.91340692541197}",0,BEAR
8306.T,"{'market': 15.547128515701939, 'tech': 35.95, 'news': 0.0, 'inst': 50.0, 'future': 25.157095052339795}",0,BEAR
9432.T,"{'market': 5.515709727312922, 'tech': 35.78, 'news': 0.0, 'inst': 50.0, 'future': 11.719032424376405}",0,BEAR
6758.T,"{'market': 35.91508217823879, 'tech': 34.94, 'news': 0.0, 'inst': 50.0, 'future': 13.050273927462639}",0,SIDE
9984.T,"{'market': 40.77795709296166, 'tech': 44.13, 'news': 0.0, 'inst': 50.0, 'future': 42.593190309872185}",0,BEAR
6758.T,"{'market': 34.70650347846244, 'tech': 35.05, 'news': 0.0, 'inst': 50.0, 'future': 9.02167826154147}",0,SIDE
8306.T,"{'market': 16.075674748705467, 'tech': 35.64, 'news': 0.0, 'inst': 50.0, 'future': 26.91891582901823}",0,BEAR
9984.T,"{'market': 48.842368648506444, 'tech': 43.54, 'news': 0.0, 'inst': 50.0, 'future': 42.807895495021484}",0,BEAR
9432.T,"{'market': 5.310477317482341, 'tech': 36.08, 'news': 0.0, 'inst': 50.0, 'future': 11.034924391607804}",0,BEAR
7203.T,"{'market': 59.633077789754246, 'tech': 87.29, 'news': 0.0, 'inst': 50.0, 'future': 38.77692596584748}",0,BEAR
7203.T,"{'market': 60.14897694364363, 'tech': 84.4, 'news': 0.0, 'inst': 50.0, 'future': 40.496589812145444}",0,BEAR
9984.T,"{'market': 40.509701966132916, 'tech': 46.5, 'news': 0.0, 'inst': 50.0, 'future': 41.69900655377639}",0,BEAR
9432.T,"{'market': 25.632056534465452, 'tech': 36.33, 'news': 0.0, 'inst': 50.0, 'future': 12.10685511488484}",0,BEAR
6758.T,"{'market': 34.175696802430174, 'tech': 35.23, 'news': 0.0, 'inst': 50.0, 'future': 7.25232267476725}",0,SIDE
8306.T,"{'market': 16.654594206315593, 'tech': 35.28, 'news': 0.0, 'inst': 50.0, 'future': 28.84864735438531}",0,BEAR
9984.T,"{'market': 60.74266134948277, 'tech': 43.74, 'news': 0.0, 'inst': 50.0, 'future': 42.47553783160925}",0,BEAR
8306.T,"{'market': 53.06670349629607, 'tech': 100.0, 'news': 0.0, 'inst': 85.0, 'future': 40.22234498765357}",0,BEAR
7203.T,"{'market': 59.90274452600899, 'tech': 43.54, 'news': 0.0, 'inst': 50.0, 'future': 39.675815086696616}",0,BEAR
9432.T,"{'market': 4.996811314415693, 'tech': 36.45, 'news': 0.0, 'inst': 50.0, 'future': 9.989371048052309}",0,BEAR
6758.T,"{'market': 34.414950024841, 'tech': 35.57, 'news': 0.0, 'inst': 50.0, 'future': 8.049833416136668}",0,SIDE
9432.T,"{'market': 5.51805205145404, 'tech': 36.47, 'news': 0.0, 'inst': 50.0, 'future': 11.726840171513466}",0,BEAR
9984.T,"{'market': 68.94011459603205, 'tech': 43.84, 'news': 0.0, 'inst': 50.0, 'future': 43.13371532010682}",0,BEAR
8306.T,"{'market': 48.38209075670832, 'tech': 90.81, 'news': 0.0, 'inst': 70.0, 'future': 41.27363585569441}",0,BEAR
6758.T,"{'market': 34.675402364542244, 'tech': 35.68, 'news': 0.0, 'inst': 50.0, 'future': 8.91800788180748}",0,SIDE
7203.T,"{'market': 69.5586100111676, 'tech': 43.7, 'news': 0.0, 'inst': 50.0, 'future': 38.52870003722532}",0,SIDE
7203.T,"{'market': 69.95738384455399, 'tech': 43.79, 'news': 0.0, 'inst': 50.0, 'future': 39.85794614851327}",0,SIDE
9432.T,"{'market': 38.52985053396944, 'tech': 45.67, 'news': 0.0, 'inst': 60.0, 'future': 35.09950177989811}",0,BEAR
6758.T,"{'market': 34.6285096617465, 'tech': 38.62, 'news': 0.0, 'inst': 50.0, 'future': 8.761698872488326}",0,SIDE
9984.T,"{'market': 68.94287776943514, 'tech': 43.98, 'news': 0.0, 'inst': 50.0, 'future': 43.14292589811712}",0,BEAR
8306.T,"{'market': 49.67793403773737, 'tech': 47.68, 'news': 0.0, 'inst': 70.0, 'future': 45.59311345912459}",0,BEAR
7203.T,"{'market': 69.81568765375778, 'tech': 43.66, 'news': 0.0, 'inst': 50.0, 'future': 39.38562551252594}",0,SIDE
